dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,wind.gust,rain.1h,snow.1h
1757948400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",289.15,288.76,1002,75,288.47,289.96,14.4,270,40,,,
1757952000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.09,288.62,1003,72,288.47,289.75,14.92,270,75,,,
1757955600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",288.18,287.72,1004,76,287.51,288.68,13.89,260,75,20.58,,
1757959200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",287.3,286.86,1005,80,286.68,287.92,11.83,270,40,18.52,0.3,
1757962800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",287.09,286.6,1006,79,286.25,287.73,10.8,270,40,16.98,,
1757966400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",286.42,285.87,1007,79,285.68,287.18,10.29,260,40,,,
1757970000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",285.97,285.45,1008,82,285.14,286.62,10.8,250,20,,,
1757973600,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",285.57,285.03,1010,83,284.68,286.26,9.26,250,40,,,
1757977200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",285.06,284.53,1010,85,284.03,286.07,9.77,250,40,,,
1757980800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.06,284.55,1010,86,284.03,286.07,9.77,250,75,,,
1757984400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",284.88,284.35,1011,86,284.03,285.7,8.75,250,40,,,
1757988000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.81,284.3,1012,87,283.68,285.51,7.72,240,75,,,
1757991600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",284.6,284.1,1012,88,283.47,285.51,8.75,240,20,,,
1757995200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",284.39,283.92,1013,90,283.47,285.15,7.72,250,20,,,
1757998800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",284.35,283.88,1014,90,283.47,285.15,7.2,270,40,,,
1758002400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",284.39,283.92,1014,90,283.47,285.15,7.2,240,20,,,
1758006000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",284.53,284.07,1015,90,283.47,285.7,7.2,240,20,,,
1758009600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",285.8,285.34,1015,85,284.03,286.14,6.17,230,20,,,
1758013200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",287.15,286.72,1016,81,285.14,288.64,6.69,250,40,,,
1758016800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",288.14,287.68,1017,76,286.68,289.59,7.72,270,75,,,
1758020400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",288.83,288.33,1017,72,287.36,290.51,7.6,270,75,,,
1758024000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.77,289.21,1017,66,288.68,291.07,6.17,270,75,,,
1758027600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",290.34,289.76,1017,63,289.47,291.62,7.72,270,75,,,
1758031200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.84,289.26,1017,65,289.47,290.69,8.23,260,75,,,
1758034800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.83,289.2,1017,63,288.68,290.51,6.69,250,75,,,
1758038400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.93,289.39,1016,66,289.47,290.51,4.12,230,75,,,
1758042000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.16,288.59,1016,68,288.51,289.96,3.09,230,75,,,
1758045600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",288.3,287.78,1016,73,287.51,288.85,2.06,230,75,,,
1758049200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",287.78,287.26,1016,75,286.68,288.29,2.06,260,75,,,
1758052800,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",287.02,286.58,1015,81,286.25,287.52,4.12,210,75,,1.0,
1758056400,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",286.44,286.04,1015,85,285.68,286.8,3.6,180,100,,0.49,
1758060000,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",285.83,285.5,1014,90,285.15,286.25,2.57,170,100,,2.17,
1758063600,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",285.49,285.16,1013,91,284.68,286.07,4.12,130,100,,0.93,
1758067200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",285.75,285.49,1011,93,285.51,286.07,5.14,110,75,,0.85,
1758070800,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",286.17,286.01,1008,95,285.51,286.62,6.17,140,75,,1.83,
1758074400,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",286.63,286.49,1007,94,285.51,287.68,7.72,150,75,,1.12,
1758078000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",287.31,287.29,1004,96,286.51,287.73,6.17,150,75,,0.95,
1758081600,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",289.07,289.17,1003,94,287.51,289.96,9.26,210,75,14.4,1.1,
1758085200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",289.87,290.05,1004,94,288.48,290.14,8.75,220,75,,,
1758088800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",290.37,290.55,1004,92,289.04,291.07,8.75,220,75,13.89,,
1758092400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.0,291.24,1005,92,289.59,291.62,8.75,220,75,,,
1758096000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.56,291.83,1005,91,290.15,292.25,8.23,220,75,,,
1758099600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.6,291.8,1005,88,290.51,292.18,8.75,230,75,,,
1758103200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",292.94,293.12,1007,82,292.68,293.64,8.23,240,75,,,
1758106800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",292.48,292.4,1007,74,291.51,293.29,9.77,240,75,14.92,,
1758110400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",293.53,293.45,1007,70,292.51,294.59,4.63,240,75,9.77,,
1758114000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",293.92,293.83,1008,68,292.68,294.58,9.77,250,75,,,
1758117600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",293.78,293.49,1008,61,292.68,293.92,9.77,250,75,,,
1758121200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",293.1,292.72,1008,60,291.68,293.85,9.26,250,75,,,
1758124800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",292.62,292.24,1009,62,291.51,293.85,9.26,240,75,,,
1758128400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.59,291.21,1009,66,290.51,292.92,8.75,240,75,,,
1758132000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",290.71,290.27,1009,67,290.3,291.26,7.72,250,75,,,
1758135600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",289.62,289.15,1010,70,289.04,289.96,6.17,240,75,,,
1758139200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",288.53,288.08,1010,75,287.92,288.85,2.57,230,75,,,
1758142800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",287.79,287.35,1011,78,286.68,288.29,4.63,230,75,,,
1758146400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",287.17,286.72,1011,80,286.51,287.73,3.09,240,40,,,
1758150000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",287.17,286.69,1012,79,286.51,287.73,4.12,230,75,9.26,,
1758153600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",286.84,286.38,1012,81,285.51,287.73,6.17,230,75,,,
1758157200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",286.84,286.38,1012,81,285.51,287.73,6.17,230,75,,,
1758160800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",286.47,285.97,1012,81,285.51,287.18,5.66,220,75,,,
1758164400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",286.47,285.97,1011,81,285.51,287.18,5.66,230,75,,,
1758168000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",286.09,285.58,1012,82,285.51,286.81,5.14,220,75,,,
1758171600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",286.19,285.69,1011,82,285.51,286.69,5.14,210,75,,,
1758175200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",286.17,285.67,1012,82,285.51,286.69,3.6,220,75,,,
1758178800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.29,285.8,1012,82,285.51,286.8,4.12,220,75,,,
1758182400,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",287.32,286.88,1012,80,286.51,288.08,3.6,220,75,,0.25,
1758186000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",287.22,286.8,1013,81,286.51,287.92,3.09,200,75,,0.78,
1758189600,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",287.46,287.17,1012,85,286.51,288.48,2.68,200,75,,0.87,
1758193200,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",288.94,288.74,1012,83,287.68,289.03,1.54,50,75,,,
1758196800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.87,289.82,1012,85,287.51,290.58,3.09,100,75,,,
1758200400,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",292.35,292.49,1012,83,290.86,293.29,5.66,220,75,,0.19,
1758204000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",293.41,293.63,1011,82,291.51,294.4,7.2,210,75,,0.25,
1758207600,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",293.47,293.67,1011,81,291.68,294.4,6.69,200,75,,0.3,
1758211200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",293.42,293.62,1010,81,292.37,294.03,8.75,210,75,,,
1758214800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",293.9,294.07,1010,78,292.68,294.4,9.77,210,75,15.95,,
1758218400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",293.17,293.34,1010,81,291.81,293.85,10.29,210,75,,,
1758222000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",292.57,292.73,1010,83,290.86,293.29,9.26,210,75,,,
1758225600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",292.25,292.41,1011,84,290.86,292.8,8.23,210,75,,,
1758229200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",292.01,292.2,1011,86,290.7,292.36,10.29,210,75,,,
1758232800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",292.55,292.74,1012,84,290.7,293.29,9.77,210,75,15.43,,
1758236400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",291.54,291.73,1012,88,290.68,291.8,7.72,210,75,,,
1758240000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",291.32,291.54,1012,90,289.75,292.18,7.2,210,75,,,
1758243600,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",291.03,291.22,1012,90,289.75,291.62,6.69,220,75,,0.96,
1758247200,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",290.5,290.61,1012,89,289.75,290.69,5.66,220,75,,1.77,
1758250800,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",290.41,290.46,1011,87,289.51,291.07,5.14,210,75,,0.25,
1758254400,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",290.37,290.37,1012,85,289.51,291.07,4.63,200,75,,1.07,
1758258000,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",289.97,290.01,1011,88,289.04,290.51,4.63,210,75,,1.4,
1758261600,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",289.33,289.38,1011,91,288.51,289.96,4.12,220,75,,2.45,
1758265200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.41,289.49,1011,92,288.51,289.96,4.12,230,75,,,
1758268800,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",287.71,287.68,1012,94,286.51,288.29,5.14,280,75,,,
1758272400,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",287.66,287.59,1012,93,286.68,288.29,3.09,220,75,,0.24,
1758276000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",288.31,288.26,1012,91,287.51,288.85,3.6,230,75,,,
1758279600,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",288.66,288.54,1012,87,287.91,289.4,4.63,180,75,,1.1,
1758283200,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",289.13,288.98,1012,84,288.64,289.68,4.63,180,75,,1.22,
1758286800,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",289.84,289.78,1012,85,288.64,290.51,4.63,230,75,,2.61,
1758290400,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",289.83,289.85,1011,88,288.68,290.51,3.09,240,75,,0.98,
1758294000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",289.92,289.95,1011,88,289.47,290.51,3.6,220,75,,0.36,
1758297600,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",288.96,288.97,1012,91,288.51,290.15,3.6,280,75,,0.64,
1758301200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",288.68,288.66,1012,91,287.52,289.4,3.09,280,75,,0.25,
1758304800,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",287.61,287.51,1011,92,286.51,288.47,3.6,270,75,,1.84,
1758308400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",287.12,287.03,1012,94,286.25,287.91,2.06,250,75,,,
1758312000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",287.16,287.07,1012,94,286.41,287.73,1.54,250,75,,0.25,
1758315600,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",286.68,286.54,1011,94,286.14,287.18,2.06,140,75,,0.93,
1758319200,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",286.24,286.09,1012,95,285.3,286.62,2.06,190,75,,2.37,
1758322800,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",285.99,285.78,1012,94,285.15,286.51,2.57,140,75,,1.02,
1760310000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.65,284.15,1031,88,283.68,285.03,2.57,70,75,,,
1760313600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.79,284.31,1030,88,284.51,285.03,2.57,100,75,,,
1760317200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.79,284.31,1030,88,284.51,285.03,3.6,80,75,,,
1760320800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.79,284.36,1030,90,284.51,285.03,3.09,90,75,,,
1760324400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.65,284.18,1030,89,283.68,285.03,2.06,100,75,,,
1760328000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.81,284.33,1030,88,284.51,285.03,2.06,90,75,,,
1760331600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.81,284.38,1030,90,284.04,285.03,2.06,90,75,,,
1760335200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.53,284.02,1029,88,284.04,284.75,1.54,0,75,,,
1760338800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.25,283.66,1030,86,283.48,284.51,1.03,0,75,,,
1760342400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.96,283.37,1030,87,283.51,285.3,1.03,0,75,,,
1760346000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.17,283.6,1030,87,283.36,285.86,1.54,0,75,,,
1760349600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",285.47,284.9,1030,82,284.51,286.81,1.03,0,75,,,
1760353200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.17,285.67,1030,82,285.51,287.37,2.57,140,75,,,
1760356800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.68,286.23,1030,82,286.51,286.97,3.09,140,75,,,
1760360400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",287.46,287.06,1030,81,286.51,288.29,3.09,130,75,,,
1760364000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.84,286.43,1030,83,286.25,287.68,3.6,150,75,,,
1760367600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.77,286.43,1029,86,285.86,287.68,2.57,130,75,,,
1760371200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.77,286.38,1029,84,285.86,287.68,2.57,150,75,,,
1760374800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.9,286.5,1029,83,285.86,287.73,3.09,90,75,,,
1760378400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.83,285.53,1030,91,285.14,286.68,2.57,90,75,,,
1760382000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.83,285.5,1030,90,285.14,286.68,2.68,110,75,,,
1760385600,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",286.2,285.88,1030,89,285.51,286.68,2.06,100,75,,,
1760389200,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",285.97,285.66,1030,90,285.14,286.62,3.09,120,75,,,
1760392800,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",285.97,285.68,1030,91,285.14,286.62,2.57,140,75,,,
1760396400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.97,285.68,1031,91,285.14,286.62,2.57,160,75,,,
1760400000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.97,285.68,1031,91,285.14,286.62,1.54,110,75,,,
1760403600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.65,285.38,1031,93,285.14,286.14,2.57,80,75,,,
1760407200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.46,285.17,1031,93,285.14,285.7,2.06,80,75,,,
1760410800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.63,285.34,1031,92,285.14,286.07,1.54,90,75,,,
1760414400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.38,285.14,1031,95,284.51,286.07,2.68,70,75,,,
1760418000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",285.52,285.27,1031,94,284.51,286.07,2.57,60,75,,,
1760421600,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",285.19,284.96,1031,96,284.03,286.07,2.24,60,75,,,
1760425200,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",285.42,285.18,1031,95,284.51,286.07,2.06,10,75,,,
1760428800,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",285.48,285.28,1032,96,284.51,286.07,2.06,20,75,,,
1760432400,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",285.95,285.74,1032,94,285.51,286.62,2.06,20,75,,,
1760436000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",285.78,285.55,1032,94,285.14,286.41,2.57,360,75,,,
1760439600,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",285.78,285.61,1032,96,285.14,286.41,2.06,10,75,,,
1760443200,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",286.55,286.3,1032,90,286.25,286.69,1.54,0,75,,,
1760446800,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",286.53,286.25,1032,89,286.25,286.69,1.54,0,100,,,
1760450400,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",286.53,286.33,1031,92,286.25,286.81,3.09,70,100,,,
1760454000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.59,286.34,1031,90,286.26,286.69,3.09,80,75,,,
1760457600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.53,286.25,1031,89,286.25,286.69,2.57,60,75,,,
1760461200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.37,286.05,1031,88,285.51,287.18,2.57,100,75,,,
1760464800,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",286.14,285.84,1032,90,285.3,286.68,2.57,40,75,,,
1760468400,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",285.7,285.41,1032,92,284.51,286.62,2.57,40,75,,,
1760472000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",285.27,284.99,1032,94,284.03,286.07,2.57,30,75,,,
1760475600,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",285.27,285.02,1032,95,284.03,286.07,3.09,50,75,,,
1760479200,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",285.21,284.93,1032,94,284.51,286.07,2.57,20,75,,,
1760482800,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",285.03,284.73,1032,94,284.51,285.51,3.09,50,75,,,
1760486400,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",284.84,284.47,1032,92,284.03,285.51,3.09,40,75,,,
1760490000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",284.63,284.26,1032,93,284.19,284.96,3.09,40,75,,,
1760493600,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",284.51,284.18,1032,95,283.47,285.51,2.57,50,75,,,
1760497200,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",284.81,284.46,1032,93,284.19,285.51,2.57,70,75,,,
1760500800,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",284.97,284.64,1031,93,284.19,285.51,2.57,20,75,,,
1760504400,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",284.44,284.08,1031,94,283.51,284.96,2.57,60,75,,,
1760508000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",284.55,284.17,1031,93,284.03,284.96,3.09,60,75,,,
1760511600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.31,283.88,1031,92,283.47,284.96,3.09,40,75,,,
1760515200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.05,283.6,1031,92,283.47,284.68,2.57,50,75,,,
1760518800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.31,283.86,1032,91,283.47,285.03,2.57,20,75,,,
1760522400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",285.23,284.77,1032,87,284.03,286.07,3.6,20,75,,,
